id,xIndex,yIndex,AUTO,BOOL_ROAD,BOOL_RAILWAY,BOOL_WATERCOURSE,start,end,cost
"106","4","13","46","1","1","0","4666468.96594, 3314468.32857","4885422.36698, 3511814.00825",344139.360771631
"107","4","14","47","1","1","0","4666468.96594, 3294468.32857","4885422.36698, 3511814.00825",340742.858561119
"108","4","15","48","1","0","0","4666468.96594, 3274468.32857","4885422.36698, 3511814.00825",368647.656264989
"109","4","16","49","1","1","0","4666468.96594, 3254468.32857","4885422.36698, 3511814.00825",384019.229862153
"110","4","17","50","1","1","0","4666468.96594, 3234468.32857","4885422.36698, 3511814.00825",406366.110206379
"111","4","18","51","1","1","0","4666468.96594, 3214468.32857","4885422.36698, 3511814.00825",423979.958442265
"112","4","19","52","0","1","0","4666468.96594, 3194468.32857","4885422.36698, 3511814.00825",447904.252523663
"113","4","20","53","1","1","0","4666497.37394, 3174496.34255","4885422.36698, 3511814.00825",468640.295107597
"114","4","21","54","1","0","0","4670025.84414, 3155907.65198","4885422.36698, 3511814.00825",479197.273399615
"115","4","22","55","1","1","0","4672162.81439, 3134612.69812","4885422.36698, 3511814.00825",502711.735999176
"116","4","23","56","1","1","0","4672535.33242, 3114626.38965","4885422.36698, 3511814.00825",523689.969388021
"117","4","24","57","1","1","0","4672885.64579, 3098496.53109","4885422.36698, 3511814.00825",540175.954669805
"128","5","4","58","0","0","0","4689854.88541, 3487474.59836","4885422.36698, 3511814.00825",217732.461639311
"129","5","5","59","1","1","0","4686469.1066, 3474468.1875","4885422.36698, 3511814.00825",224448.485737777
"130","5","6","60","1","1","0","4686468.96594, 3454468.32857","4885422.36698, 3511814.00825",243431.711937324
"131","5","7","61","1","0","0","4686468.96594, 3434468.32857","4885422.36698, 3511814.00825",241618.793751146
"132","5","8","62","0","1","0","4686468.96594, 3414468.32857","4885422.36698, 3511814.00825",263321.178016206
"133","5","9","63","1","1","0","4686468.96594, 3394468.32857","4885422.36698, 3511814.00825",273390.651805321
"134","5","10","64","1","1","0","4686468.96594, 3374468.32857","4885422.36698, 3511814.00825",289311.138006221
"135","5","11","65","1","1","0","4686468.96594, 3354468.32857","4885422.36698, 3511814.00825",293586.545040636
"136","5","12","66","0","1","0","4686468.96594, 3334468.32857","4885422.36698, 3511814.00825",307546.661139265
"137","5","13","67","1","1","0","4686468.96594, 3314468.32857","4885422.36698, 3511814.00825",305902.303265181
"138","5","14","68","1","1","0","4686468.96594, 3294468.32857","4885422.36698, 3511814.00825",341015.028076015
"139","5","15","69","0","1","0","4686468.96594, 3274468.32857","4885422.36698, 3511814.00825",359402.540220224
"140","5","16","70","1","1","0","4686468.96594, 3254468.32857","4885422.36698, 3511814.00825",381751.499064972
"141","5","17","71","0","1","0","4686468.96594, 3234468.32857","4885422.36698, 3511814.00825",391103.186522304
"142","5","18","72","1","1","0","4686468.96594, 3214468.32857","4885422.36698, 3511814.00825",420625.109288292
"143","5","19","73","1","1","0","4686468.96594, 3194468.32857","4885422.36698, 3511814.00825",443583.626132246
"144","5","20","74","1","1","0","4686468.96594, 3174468.32857","4885422.36698, 3511814.00825",455596.455449058
"145","5","21","75","1","1","0","4686468.96594, 3154468.32857","4885422.36698, 3511814.00825",482418.31097699
"146","5","22","76","1","1","0","4686468.96594, 3134468.32857","4885422.36698, 3511814.00825",503061.229936977
"147","5","23","77","1","1","0","4686468.96594, 3114468.32857","4885422.36698, 3511814.00825",523301.835128867
"148","5","24","78","1","1","0","4686822.45513, 3097401.96585","4885422.36698, 3511814.00825",550344.825732377
"159","6","4","79","0","0","0","4707585.95085, 3491504.2111","4885422.36698, 3511814.00825",199589.981637575
"160","6","5","80","1","1","0","4706468.96594, 3474468.32857","4885422.36698, 3511814.00825",205089.966053346
"161","6","6","81","1","1","0","4706468.96594, 3454468.32857","4885422.36698, 3511814.00825",213694.174147021
"162","6","7","82","0","1","0","4706468.96594, 3434468.32857","4885422.36698, 3511814.00825",243905.292794862
"163","6","8","83","0","1","0","4706468.96594, 3414468.32857","4885422.36698, 3511814.00825",249063.072575495
"164","6","9","84","1","1","0","4706468.96594, 3394468.32857","4885422.36698, 3511814.00825",248425.373274949
"165","6","10","85","1","1","0","4706468.96594, 3374468.32857","4885422.36698, 3511814.00825",267822.377009046
"166","6","11","86","0","0","0","4706468.96594, 3354468.32857","4885422.36698, 3511814.00825",274044.488430559
"167","6","12","87","1","1","0","4706468.96594, 3334468.32857","4885422.36698, 3511814.00825",278467.403291547
"168","6","13","88","1","1","0","4706468.96594, 3314468.32857","4885422.36698, 3511814.00825",302023.008384922
"169","6","14","89","1","1","0","4706468.96594, 3294468.32857","4885422.36698, 3511814.00825",335781.658500801
"170","6","15","90","1","1","0","4706468.96594, 3274468.32857","4885422.36698, 3511814.00825",349564.267415902
"171","6","16","91","1","1","0","4706468.96594, 3254468.32857","4885422.36698, 3511814.00825",359487.245216871
"172","6","17","92","1","1","0","4706468.96594, 3234468.32857","4885422.36698, 3511814.00825",386755.350140271
"173","6","18","93","1","1","0","4706468.96594, 3214468.32857","4885422.36698, 3511814.00825",412466.867465574
"174","6","19","94","1","1","0","4706468.96594, 3194468.32857","4885422.36698, 3511814.00825",424963.243344971
"175","6","20","95","1","1","0","4706468.96594, 3174468.32857","4885422.36698, 3511814.00825",444543.760154118
"176","6","21","96","1","1","0","4706468.96594, 3154468.32857","4885422.36698, 3511814.00825",471550.753663959
"177","6","22","97","1","1","0","4706468.96594, 3134468.32857","4885422.36698, 3511814.00825",490370.084912602
"178","6","23","98","1","1","0","4706468.96594, 3114468.32857","4885422.36698, 3511814.00825",521078.663663836
"179","6","24","99","1","1","0","4706760.60119, 3095913.45119","4885422.36698, 3511814.00825",535071.999554584
"189","7","3","100","0","0","0","4731188.85518, 3506868.27478","4885422.36698, 3511814.00825",169718.244344176
"190","7","4","101","1","1","0","4726554.48308, 3494375.30233","4885422.36698, 3511814.00825",174471.409663388
"191","7","5","102","1","1","0","4726468.96594, 3474468.32857","4885422.36698, 3511814.00825",182176.215620113
"192","7","6","103","1","1","0","4726468.96594, 3454468.32857","4885422.36698, 3511814.00825",200848.833323915
"193","7","7","104","0","1","0","4726468.96594, 3434468.32857","4885422.36698, 3511814.00825",202208.199275747
"194","7","8","105","0","0","0","4726468.96594, 3414468.32857","4885422.36698, 3511814.00825",223525.045181672
"195","7","9","106","1","1","0","4726468.96594, 3394468.32857","4885422.36698, 3511814.00825",234147.772710017
"196","7","10","107","1","1","0","4726468.96594, 3374468.32857","4885422.36698, 3511814.00825",244056.071034686
"197","7","11","108","1","1","0","4726468.96594, 3354468.32857","4885422.36698, 3511814.00825",253825.35287325
"198","7","12","109","1","1","0","4726468.96594, 3334468.32857","4885422.36698, 3511814.00825",267169.112926006
"199","7","13","110","0","1","0","4726468.96594, 3314468.32857","4885422.36698, 3511814.00825",288927.915484602
"200","7","14","111","1","1","0","4726468.96594, 3294468.32857","4885422.36698, 3511814.00825",308037.796501735
"201","7","15","112","1","0","0","4726468.96594, 3274468.32857","4885422.36698, 3511814.00825",338751.245362192
"202","7","16","113","1","1","0","4726468.96594, 3254468.32857","4885422.36698, 3511814.00825",348569.486365906
"203","7","17","114","1","1","0","4726468.96594, 3234468.32857","4885422.36698, 3511814.00825",374935.894059315
"204","7","18","115","0","0","0","4726468.96594, 3214468.32857","4885422.36698, 3511814.00825",390547.152989466
"205","7","19","116","1","1","0","4726468.96594, 3194468.32857","4885422.36698, 3511814.00825",416174.607154924
"206","7","20","117","1","0","0","4726468.96594, 3174468.32857","4885422.36698, 3511814.00825",440321.566428373
"207","7","21","118","1","1","0","4726468.96594, 3154468.32857","4885422.36698, 3511814.00825",475686.667768403
"208","7","22","119","1","1","0","4726468.96594, 3134468.32857","4885422.36698, 3511814.00825",500120.89466514
"209","7","23","120","1","1","0","4726468.96594, 3114468.32857","4885422.36698, 3511814.00825",509434.667926122
"210","7","24","121","1","1","0","4726588.92128, 3094636.66286","4885422.36698, 3511814.00825",529382.908636133
"211","7","25","122","0","0","0","4733018.48581, 3083953.12617","4885422.36698, 3511814.00825",534864.764633215
"220","8","3","123","0","0","0","4747758.93904, 3510634.03952","4885422.36698, 3511814.00825",160513.294735633
"221","8","4","124","1","1","0","4746468.96594, 3494468.32857","4885422.36698, 3511814.00825",155216.310489653
"222","8","5","125","1","0","0","4746468.96594, 3474468.32857","4885422.36698, 3511814.00825",168083.418529225
"223","8","6","126","1","0","0","4746468.96594, 3454468.32857","4885422.36698, 3511814.00825",178152.086898202
"224","8","7","127","1","1","0","4746468.96594, 3434468.32857","4885422.36698, 3511814.00825",181437.81904332
"225","8","8","128","1","1","0","4746468.96594, 3414468.32857","4885422.36698, 3511814.00825",195700.822891781
"226","8","9","129","1","1","0","4746468.96594, 3394468.32857","4885422.36698, 3511814.00825",232884.456222989
"227","8","10","130","1","1","0","4746468.96594, 3374468.32857","4885422.36698, 3511814.00825",223042.512860316
"228","8","11","131","1","1","0","4746468.96594, 3354468.32857","4885422.36698, 3511814.00825",234712.959320402
"229","8","12","132","0","1","0","4746468.96594, 3334468.32857","4885422.36698, 3511814.00825",257713.715196786
"230","8","13","133","0","1","0","4746468.96594, 3314468.32857","4885422.36698, 3511814.00825",280102.382720397
"231","8","14","134","1","0","0","4746468.96594, 3294468.32857","4885422.36698, 3511814.00825",295922.10119088
"232","8","15","135","1","0","0","4746468.96594, 3274468.32857","4885422.36698, 3511814.00825",334993.562974406
"233","8","16","136","1","1","0","4746468.96594, 3254468.32857","4885422.36698, 3511814.00825",345959.018594758
"234","8","17","137","1","1","0","4746468.96594, 3234468.32857","4885422.36698, 3511814.00825",363286.306232179
"235","8","18","138","1","1","0","4746468.96594, 3214468.32857","4885422.36698, 3511814.00825",384334.782569453
"236","8","19","139","1","1","0","4746468.96594, 3194468.32857","4885422.36698, 3511814.00825",407291.664586187
"237","8","20","140","1","1","0","4746468.96594, 3174468.32857","4885422.36698, 3511814.00825",441709.041236293
"238","8","21","141","1","1","0","4746468.96594, 3154468.32857","4885422.36698, 3511814.00825",454299.547192427
"239","8","22","142","1","1","0","4746468.96594, 3134468.32857","4885422.36698, 3511814.00825",468630.09662218
"240","8","23","143","1","1","0","4746468.96594, 3114468.32857","4885422.36698, 3511814.00825",499923.091534054
"241","8","24","144","1","1","0","4746468.96594, 3094468.32857","4885422.36698, 3511814.00825",509849.841073716
"242","8","25","145","1","1","0","4748106.85165, 3082826.67972","4885422.36698, 3511814.00825",526415.826268998
"250","9","2","146","0","0","0","4772522.82494, 3526261.95119","4885422.36698, 3511814.00825",134325.381269194
"251","9","3","147","1","1","0","4766755.2993, 3514123.62395","4885422.36698, 3511814.00825",135925.358563783
"252","9","4","148","1","1","0","4766468.96594, 3494468.32857","4885422.36698, 3511814.00825",140943.838727904
"253","9","5","149","0","1","0","4766468.96594, 3474468.32857","4885422.36698, 3511814.00825",144821.569584396
"254","9","6","150","1","1","0","4766468.96594, 3454468.32857","4885422.36698, 3511814.00825",169928.956621663
"255","9","7","151","1","1","0","4766468.96594, 3434468.32857","4885422.36698, 3511814.00825",157783.299490074
"256","9","8","152","1","1","0","4766468.96594, 3414468.32857","4885422.36698, 3511814.00825",187526.144867505
"257","9","9","153","1","1","0","4766468.96594, 3394468.32857","4885422.36698, 3511814.00825",195349.180937458
"258","9","10","154","1","1","0","4766468.96594, 3374468.32857","4885422.36698, 3511814.00825",201261.666951333
"259","9","11","155","1","1","0","4766468.96594, 3354468.32857","4885422.36698, 3511814.00825",223529.638578823
"260","9","12","156","0","0","0","4766468.96594, 3334468.32857","4885422.36698, 3511814.00825",240481.807104122
"261","9","13","157","0","0","0","4766468.96594, 3314468.32857","4885422.36698, 3511814.00825",266124.364358002
"262","9","14","158","0","1","0","4766468.96594, 3294468.32857","4885422.36698, 3511814.00825",292083.584956095
"263","9","15","159","1","1","0","4766468.96594, 3274468.32857","4885422.36698, 3511814.00825",319374.134007866
"264","9","16","160","1","1","0","4766468.96594, 3254468.32857","4885422.36698, 3511814.00825",336042.469204591
"265","9","17","161","1","1","0","4766468.96594, 3234468.32857","4885422.36698, 3511814.00825",357333.718170337
"266","9","18","162","1","1","0","4766468.96594, 3214468.32857","4885422.36698, 3511814.00825",379569.683945165
"267","9","19","163","0","0","0","4766468.96594, 3194468.32857","4885422.36698, 3511814.00825",403742.330696095
"268","9","20","164","1","1","0","4766468.96594, 3174468.32857","4885422.36698, 3511814.00825",425757.087897068
"269","9","21","165","1","1","0","4766468.96594, 3154468.32857","4885422.36698, 3511814.00825",438909.233696426
"270","9","22","166","1","1","0","4766468.96594, 3134468.32857","4885422.36698, 3511814.00825",471356.295806222
"271","9","23","167","1","1","0","4766468.96594, 3114468.32857","4885422.36698, 3511814.00825",480839.973190002
"272","9","24","168","1","1","0","4766468.96594, 3094468.32857","4885422.36698, 3511814.00825",508288.483185713
"273","9","25","169","1","1","0","4769610.32578, 3076223.28229","4885422.36698, 3511814.00825",525313.121146651
"274","9","26","170","1","0","0","4771475.16633, 3056346.86181","4885422.36698, 3511814.00825",550082.783624662
"275","9","27","171","0","0","0","4776304.14076, 3044322.48096","4885422.36698, 3511814.00825",562840.103539803
"281","10","2","172","0","0","0","4787995.32768, 3529778.27651","4885422.36698, 3511814.00825",119964.705053164
"282","10","3","173","1","1","0","4786468.96594, 3514468.32857","4885422.36698, 3511814.00825",117885.098105991
"283","10","4","174","1","0","0","4786468.96594, 3494468.32857","4885422.36698, 3511814.00825",113050.317552164
"284","10","5","175","1","0","0","4786468.96594, 3474468.32857","4885422.36698, 3511814.00825",131404.264914389
"285","10","6","176","1","1","0","4786468.96594, 3454468.32857","4885422.36698, 3511814.00825",126598.212792182
"286","10","7","177","1","0","0","4786468.96594, 3434468.32857","4885422.36698, 3511814.00825",160967.526690692
"287","10","8","178","1","1","0","4786468.96594, 3414468.32857","4885422.36698, 3511814.00825",162746.805410322
"288","10","9","179","1","1","0","4786468.96594, 3394468.32857","4885422.36698, 3511814.00825",174745.604947961
"289","10","10","180","0","1","0","4786468.96594, 3374468.32857","4885422.36698, 3511814.00825",192296.815720231
"290","10","11","181","1","1","0","4786468.96594, 3354468.32857","4885422.36698, 3511814.00825",212525.595740471
"291","10","12","182","1","1","0","4786468.96594, 3334468.32857","4885422.36698, 3511814.00825",237240.717079866
"292","10","13","183","1","1","0","4786468.96594, 3314468.32857","4885422.36698, 3511814.00825",262643.29277508
"293","10","14","184","1","1","0","4786468.96594, 3294468.32857","4885422.36698, 3511814.00825",283933.01639669
"294","10","15","185","1","1","0","4786468.96594, 3274468.32857","4885422.36698, 3511814.00825",304697.092280507
"295","10","16","186","1","1","0","4786468.96594, 3254468.32857","4885422.36698, 3511814.00825",337556.594413139
"296","10","17","187","1","1","0","4786468.96594, 3234468.32857","4885422.36698, 3511814.00825",355851.353454509
"297","10","18","188","1","1","0","4786468.96594, 3214468.32857","4885422.36698, 3511814.00825",371075.457952382
"298","10","19","189","1","1","0","4786468.96594, 3194468.32857","4885422.36698, 3511814.00825",398601.803757997
"299","10","20","190","1","1","0","4786468.96594, 3174468.32857","4885422.36698, 3511814.00825",404841.839915547
"300","10","21","191","0","1","0","4786468.96594, 3154468.32857","4885422.36698, 3511814.00825",428698.26235678
"301","10","22","192","1","1","0","4786468.96594, 3134468.32857","4885422.36698, 3511814.00825",464710.819009355
"302","10","23","193","1","1","0","4786468.96594, 3114468.32857","4885422.36698, 3511814.00825",478200.039175793
"303","10","24","194","1","1","0","4786468.96594, 3094468.32857","4885422.36698, 3511814.00825",504049.58410864
"304","10","25","195","0","1","0","4786468.96594, 3074468.32857","4885422.36698, 3511814.00825",518696.761069374
"305","10","26","196","1","1","0","4786468.96594, 3054468.32857","4885422.36698, 3511814.00825",538541.121910061
"306","10","27","197","1","1","0","4789645.24028, 3038419.96234","4885422.36698, 3511814.00825",574830.192512304
"311","11","1","198","0","0","0","4813856.7947, 3545655.62761","4885422.36698, 3511814.00825",107059.509912149
"312","11","2","199","0","1","0","4807014.60554, 3533719.72065","4885422.36698, 3511814.00825",98615.2872449697
"313","11","3","200","1","1","0","4806468.96594, 3514468.32857","4885422.36698, 3511814.00825",94373.176101556
"314","11","4","201","0","0","0","4806468.96594, 3494468.32857","4885422.36698, 3511814.00825",88942.3779645389
"315","11","5","202","1","0","0","4806468.96594, 3474468.32857","4885422.36698, 3511814.00825",96821.6656148943
"316","11","6","203","1","0","0","4806468.96594, 3454468.32857","4885422.36698, 3511814.00825",117723.120933275
"317","11","7","204","1","0","0","4806468.96594, 3434468.32857","4885422.36698, 3511814.00825",131867.290696715
"318","11","8","205","1","1","0","4806468.96594, 3414468.32857","4885422.36698, 3511814.00825",146540.930071173
"319","11","9","206","0","1","0","4806468.96594, 3394468.32857","4885422.36698, 3511814.00825",165581.763148092
"320","11","10","207","0","1","0","4806468.96594, 3374468.32857","4885422.36698, 3511814.00825",176572.221187807
"321","11","11","208","1","1","0","4806468.96594, 3354468.32857","4885422.36698, 3511814.00825",204898.842911079
"322","11","12","209","0","1","0","4806468.96594, 3334468.32857","4885422.36698, 3511814.00825",230751.386848256
"323","11","13","210","0","1","0","4806468.96594, 3314468.32857","4885422.36698, 3511814.00825",252321.993529834
"324","11","14","211","0","1","0","4806468.96594, 3294468.32857","4885422.36698, 3511814.00825",269249.015566234
"325","11","15","212","1","1","0","4806468.96594, 3274468.32857","4885422.36698, 3511814.00825",288560.230397851
"326","11","16","213","1","1","0","4806468.96594, 3254468.32857","4885422.36698, 3511814.00825",309667.437144344
"327","11","17","214","1","1","0","4806468.96594, 3234468.32857","4885422.36698, 3511814.00825",332389.102312931
"328","11","18","215","1","1","0","4806468.96594, 3214468.32857","4885422.36698, 3511814.00825",357159.947596519
"329","11","19","216","1","1","0","4806468.96594, 3194468.32857","4885422.36698, 3511814.00825",381100.241492184
"330","11","20","217","1","1","0","4806468.96594, 3174468.32857","4885422.36698, 3511814.00825",409224.720099353
"331","11","21","218","1","1","0","4806468.96594, 3154468.32857","4885422.36698, 3511814.00825",426881.510520093
"332","11","22","219","1","1","0","4806468.96594, 3134468.32857","4885422.36698, 3511814.00825",445400.716428151
"333","11","23","220","1","1","0","4806468.96594, 3114468.32857","4885422.36698, 3511814.00825",468923.423540624
"334","11","24","221","1","1","0","4806468.96594, 3094468.32857","4885422.36698, 3511814.00825",502098.906515477
"335","11","25","222","1","1","0","4806456.74664, 3074484.1453","4885422.36698, 3511814.00825",518772.080179755
"336","11","26","223","1","1","0","4816299.85797, 3064441.08909","4885422.36698, 3511814.00825",522125.222778158
"336","11","26","224","1","1","0","4803408.47793, 3055184.44121","4885422.36698, 3511814.00825",532930.675888598
"337","11","27","225","1","0","0","4800594.33807, 3035859.7234","4885422.36698, 3511814.00825",559492.267933222
"338","11","28","226","0","0","0","4800221.9291, 3023824.19166","4885422.36698, 3511814.00825",574353.659117434
"342","12","1","227","0","0","0","4828337.79154, 3548946.62045","4885422.36698, 3511814.00825",80289.782543969
"343","12","2","228","1","1","0","4826468.96594, 3534468.32857","4885422.36698, 3511814.00825",88951.9282395925
"344","12","3","229","1","1","0","4826468.96594, 3514468.32857","4885422.36698, 3511814.00825",77394.5479750514
"345","12","4","230","0","0","0","4826468.96594, 3494468.32857","4885422.36698, 3511814.00825",66848.6458174284
"346","12","5","231","1","1","0","4826468.96594, 3474468.32857","4885422.36698, 3511814.00825",82093.5283059084
"347","12","6","232","0","1","0","4826468.96594, 3454468.32857","4885422.36698, 3511814.00825",98280.9645969842
"348","12","7","233","1","1","0","4826468.96594, 3434468.32857","4885422.36698, 3511814.00825",119365.242847599
"349","12","8","234","1","1","0","4826468.96594, 3414468.32857","4885422.36698, 3511814.00825",128545.460351267
"350","12","9","235","1","1","0","4826468.96594, 3394468.32857","4885422.36698, 3511814.00825",151075.957587274
"351","12","10","236","1","1","0","4826468.96594, 3374468.32857","4885422.36698, 3511814.00825",178405.052237156
"352","12","11","237","1","1","0","4826468.96594, 3354468.32857","4885422.36698, 3511814.00825",200066.394013888
"353","12","12","238","0","1","0","4826468.96594, 3334468.32857","4885422.36698, 3511814.00825",223992.404529538
"354","12","13","239","1","1","0","4826468.96594, 3314468.32857","4885422.36698, 3511814.00825",243157.307199521
"355","12","14","240","1","1","0","4826468.96594, 3294468.32857","4885422.36698, 3511814.00825",261949.736031659
"356","12","15","241","1","1","0","4826468.96594, 3274468.32857","4885422.36698, 3511814.00825",293072.252766004
"357","12","16","242","1","1","0","4826468.96594, 3254468.32857","4885422.36698, 3511814.00825",306297.546936708
"358","12","17","243","1","1","0","4826468.96594, 3234468.32857","4885422.36698, 3511814.00825",342373.571526059
"359","12","18","244","1","1","0","4826468.96594, 3214468.32857","4885422.36698, 3511814.00825",355891.683942001
"360","12","19","245","1","1","0","4826468.96594, 3194468.32857","4885422.36698, 3511814.00825",374272.636431135
"361","12","20","246","1","1","0","4826468.96594, 3174468.32857","4885422.36698, 3511814.00825",397363.500585466
"362","12","21","247","1","1","0","4826468.96594, 3154468.32857","4885422.36698, 3511814.00825",423089.9903428
"363","12","22","248","1","1","0","4826468.96594, 3134468.32857","4885422.36698, 3511814.00825",439917.208049586
"364","12","23","249","1","1","0","4826468.96594, 3114468.32857","4885422.36698, 3511814.00825",469787.522105539
"365","12","24","250","1","1","0","4826468.96594, 3094468.32857","4885422.36698, 3511814.00825",496293.835014635
"366","12","25","251","1","1","0","4826468.96594, 3074468.32857","4885422.36698, 3511814.00825",515244.652568237
"367","12","26","252","1","0","0","4829641.35633, 3063366.58189","4885422.36698, 3511814.00825",527140.275796535
"373","13","1","253","0","0","0","4847005.50192, 3552834.82031","4885422.36698, 3511814.00825",67631.6147218257
"374","13","2","254","1","1","0","4846468.96594, 3534468.32857","4885422.36698, 3511814.00825",51216.5726651503
"375","13","3","255","0","1","0","4846468.96594, 3514468.32857","4885422.36698, 3511814.00825",57714.660721659
"376","13","4","256","1","1","0","4846468.96594, 3494468.32857","4885422.36698, 3511814.00825",48374.6010126715
"377","13","5","257","1","1","0","4846468.96594, 3474468.32857","4885422.36698, 3511814.00825",58091.406110416
"378","13","6","258","1","1","0","4846468.96594, 3454468.32857","4885422.36698, 3511814.00825",91335.4479233649
"379","13","7","259","1","1","0","4846468.96594, 3434468.32857","4885422.36698, 3511814.00825",97726.3061741007
"380","13","8","260","0","1","0","4846468.96594, 3414468.32857","4885422.36698, 3511814.00825",123334.716236426
"381","13","9","261","1","1","0","4846468.96594, 3394468.32857","4885422.36698, 3511814.00825",143564.85392059
"382","13","10","262","1","1","0","4846468.96594, 3374468.32857","4885422.36698, 3511814.00825",173780.675008628
"383","13","11","263","1","1","0","4846468.96594, 3354468.32857","4885422.36698, 3511814.00825",190351.213352912
"384","13","12","264","1","1","0","4846468.96594, 3334468.32857","4885422.36698, 3511814.00825",206891.309758965
"385","13","13","265","1","1","0","4846468.96594, 3314468.32857","4885422.36698, 3511814.00825",228143.26473413
"386","13","14","266","1","1","0","4846468.96594, 3294468.32857","4885422.36698, 3511814.00825",250873.783541562
